text,label
SY 加油 你 是 最 TM 没用 的,1
小老聪,0
游戏 专用,0
傅缨惠,0
茱,0
林国维,0
家乡 菜 粿 林 义 干,0
张明松,0
坠梦君,0
剪 不 剪,0
开 大车 小 爷们,0
你 哥术 你,0
格调,0
白子 画,0
丁涛,0
三狗,0
牛 放洋 标榜 造型,0
北辰,0
杨光,0
每天 只会 吃 垃圾 金侯爷,0
武哥,0
橘神,0
廖逸帆,0
吴先生,0
愿得 一 人心,0
侯 明月,0
花花世界 狗屁 爱情,1
邵邵邵 邵邵,0
明藤,0
青春 已 打烊,0
Tanachanoknan Sb,1
柿崎,0
秋 名山 蜡笔小新,0
王瑞,0
谢超,0
跳跳虎,0
宝塔 镇河 妖,0
晓旭,0
想像,0
孙小美,0
阿满,0
亲弟,0
小 神仙,0
只争朝夕,0
黎家八少,0
柊 斗,0
盛泰壹茗轩 茶叶 行 啊 达,0
谷冈 仮 设,0
仙法,0
东哥,0
小婷,0
似 水,0
NamFon SB,1
落夜,0
张亚,0
沙雕,1
吆西,0
妈卖 妈屁,1
狗托,1
阿建,0
程名,0
三千 台 亿 金币 加赖,0
茶茶,0
张萧,0
王圣耀,0
徐佳青,0
不 絧 的 温柔,0
随风,0
FucK,1
杨 贱人,1
忍,0
Leap SB,1
林易欣,0
墨色 芊 华,0
王 宝宝,0
傻瓜,0
越智友 也,0
陆烧,0
无奈,0
黄俊生,0
山河 暮 归,0
脑残 了 一下 咋 对 你 入迷 了,1
小 怪兽,0
古月 哥欠,0
岱杰,0
教主 菇 凉,0
你 的 明白,0
宏,0
王双,0
関东,0
快乐,0
发财树,0
彡 没 一 剪,0
SB Bekash Kittuniy,1
万事如意 幸福 安康,0
南华 德邦 物流 快递 即时 送 楽,0
彭明 则,0
蚌埠 惠友 郭俊,0
如果,0
蔡宏康,0
纣王 再昏 丶 终究 是 帝 灬,0
刘嘉泽,0
信命 不 认命,0
何 育新,0
丰哥,0
李筱梅,0
西楼 中通 快递,0
是 士豪 不是 土豪,0
庄 志豪,0
王 员外,0
白 了 少年 头,0
月 半根,0
陈增勋,0
巅峰 运动,0
梦醉,0
小星星,0
小姜,0
女神,0
火,0
中信银行 信用卡,0
Hafiz SB Kereta,1
红仔,0
有道,0
我 就是 你们 说 的 那个 人,0
程俊,0
Sb 人,1
心态,0
孙悟 小空,0
有 杀 没 赔,0
年轻人,0
平凡,0
天说 浩哥 你 别闹,0
大 前门,0
鹏润 原着 郭建,0
丶,0
不 回家,0
雷斗淼,0
宝音,0
许玉超,0
fuck 托管 理事会,1
任重道远,0
钱 多多,0
朱晓峰 超,0
张起 灵,0
刘邦 正,0
烟头,0
三太子,0
张亿源,0
少年,0
镫 笠,0
郑 宏业,0
星 狗屎,1
阿达,0
洪 世民,0
安静,0
侠客,0
味道 先生,0
许 一世 安逸,0
fuck 色情,1
陈福,0
朝花夕拾,0
好难 玩,0
痛 彳切 心扉,0
嘢,0
那么 那么,0
铭洋,0
金侯爷 鱼 不是 鱼,0
小生 不才,0
贪便宜 找 骗子 脑残 问题 不 回复,1
航,0
他妈 靠,1
手 吢 薀 喥,0
龙干志,0
证上 的 女人,0
夜夜 夜夜,0
刘振良,0
穿 西装 的 蚂蚁,0
甘师,0
柔情似水 似花似 尼玛,1
地狱 霸主 君本 轻狂,0
邓韦韦,0
金猴 爷死妈,1
小 炙,0
毅心,0
赵路,0
女包 财富 地下,0
陈竹玲,0
维尼何,0
家家,0
清欢,0
涤生,0
新世界,0
郑志详,0
鑫鑫,0
进宝,0
知道,0
草图,0
傻狗 游戏,1
首里城 公园,0
浩垒 汽车 服务中心,0
杨超,0
骆一非 绿洲 华亭,0
操 你 妈,1
我 是 你 大爷,1
十三 姨夫,0
套 你子 的,0
锕 弊娟,0
李宜 霏,0
垃圾 游戏 要 金牌 才 可以 送 钱,0
成沙 乡,0
有 你 更 精彩,0
边缘 的 缘,0
白小飞,0
Sb Jamal,1
操 他妈的 有够 硬 千万 不要 储值,1
王岩,0
追逐,0
西伯利亚 狼,0
迷兄,0
佰 鸿 建材 大财,0
余 常温,0
拉斯维加斯 陈孝海 阴阳师,0
狗男女,1
他 吗 的,1
红泥 小 火炉,0
林金德,0
文子,0
楠见昌幸,0
郭明谚,0
芤 斐,0
黄超,0
柯永豪,0
徐述,0
不 愿意 透露 姓名 的 网友,0
往后 多 关照,0
安稳 随性,0
他妈的 咧,1
哈 喽,0
N m D,1
自醉 自演,0
干 他,1
好心 好报,0
柠檬,0
灯火阑珊 处,0
陈 尼玛,1
康王 彭于 晏,0
海东,0
潘靖恩,0
罗鸿杰,0
星星,0
shit HOYEH,1
雪子,0
高冷 千年 只为 你 逗 比,0
深知 我者 才 久居 我心,0
小 韩,0
赌神 附体,0
的 拽,0
烟瘾,0
,1
打越 大辉,0
第一 玩家 网游 工作室,0
落叶,0
冷酷,0
怪 咖屋 号 店铺,0
黄 八七,0
王希群,0
宽松,0
婷婷,0
潍泽,0
莽流子,0
嘉华,0
小君,0
成家 诚,0
风雨无阻,0
石井 玲穂,0
朱源平,0
耖 你 妹 的 B,1
桢,0
真生,0
主理 人文 辉,0
龙哥,0
贱,1
月落乌啼 霜 满天,0
伍 大熊,0
云,0
我 爱 西红柿,0
剪 不断 思念,0
陈颖 萱,0
孤寂 的 梧桐树,0
王静安,0
我们 不 一样,0
刘建鸿,0
Shit game,1
天友,0
蒙崇惠,0
不忘 初心,0
哥哥,0
尛 玥,0
芯芯,0
李勇良,0
姚姚,0
自成 一派,0
陈有 病,1
正儿八经 的 小伙子,0
永恒,0
半哑,0
风萧萧,0
偶遇,0
瑾 润席源铭,0
洪 锦标,0
洪志明,0
黄俊豪,0
余曼,0
常常 因为 自己 不够 傻 屌 而 自卑,1
孤灯 长巷,0
一 丸子,0
你 妈 了 妹,1
陈威 珩,0
狗屎,1
别停 我 能 承受,0
你别 说话 我烦 丶,0
杨恩,0
超脱 灵魂 的 那份 执着,0
光,0
丁少,0
妳 娘 老鸡 掰,1
年华,0
翁 仪琨,0
张 大大,0
妈 的 智障,1
波若波 若蜜,0
水晶球,0
我 好 慌,0
林佳玉,0
乐天派,0
北京 一哥,0
红 海豚 整体 家装 承接 室内外 装修,0
老 么,0
布鲁塞尔 白菜,0
李奎,0
听风 在 唿吸,0
琉雅,0
那 苡 安,0
深海 丶,0
好 先森,0
旧事 惘然,0
王文岐,0
徳永,0
秋风 白云,0
博森 数控,0
做人 最 紧要 就系 开心 喇,0
别 开玩笑 了,0
小白,0
凯旋 之章,0
小雯,0
莫子霆,0
不要脸,1
秦晴,0
南夕 寒笙,0
老婆,0
一一 孙鹏,0
心之所 向,0
小春,0
陈耘廷,0
吕大巍,0
阿加西,0
余生 有 你,0
抽 你 丫 的,1
哦,0
张振康,0
会 赢 吗,0
龙盛,0
小宝,0
满心,0
瞅 你 咋 地,0
麠,0
一一 一,0
小强,0
权,0
及时行乐,0
罗明昌,0
倪浩东,0
bull shit,1
命命,0
路路路,0
Simple 丶 Fuck,1
晋江 驾考 理论 保过 小丁,0
朱 小龙,0
操 gm,1
醉梦,0
敬新,0
首席 经济 折腾 官 郭,0
陈汝洁,0
吴桂棋,0
人生 别留 遗憾,0
倩雯,0
小 红梅,0
叶秋,0
魅,0
浮旧 浮梦,0
余,0
廖进 谚,0
蒙 二手车 收售 置换 贷款,0
王 适林,0
唐哥,0
小铭,0
超带 感,0
萧邦 写过 的 歌,0
导演,0
网络 建设 推广,0
唯一 的 你,0
珍惜,0
翎,0
小杰,0
Fu Ck,1
今晚 几点 睡,0
刘昱祥,0
湖南 富立 消防,0
林明翰,0
李嘉文,0
三四 郎,0
海真,0
夏氏果 滋 果味,0
剧毒,0
廖小峰,0
光头 葛隔,0
符传龙,0
元帅,0
一拳 一个 嘤 嘤 怪,0
庆,0
胡增威,0
蔡志仁,0
封印 的 海之心,0
容李,0
嘴 一个,0
手机 电脑科技,0
林 甘雨,0
金瑞 国际 设计师 夏杰,0
来 看看,0
小马哥,0
唯一,0
相见 不如 怀念,0
宏伟 吖,0
刘松,0
康,0
右 先生,0
野村 光希,0
巫冠庆,0
毛 她 妈 的,1
広 场,0
漫步 风雨 中,0
我 觉得 我 还 可以 抢救 一下,0
国君,0
稳,0
邹琦,0
环亚 手机 分期 联通 宽带 安装,0
无敌,0
赵天祺,0
法克,0
信鸿哥 的 永生,0
蓝皮 鼠,0
Xii Shabbha Nie Shab,1
妳 娘 的,1
罗世贵,0
娃娃脸,0
一次 就 好,0
余振邦,0
月饼 他爸,0
佐诺 装饰 小马,0
玩世不恭,0
汫 洲 蚝 店,0
哎 呦 哎 呦,0
中森结 太,0
馒头,0
正杰 灯饰 正泰 开关 照明,0
杨阳 飏,0
小 陈,0
平安 家具,0
萧峰,0
fuck 死 gd,1
凌云,0
毛毛,0
王信钊,0
大帅,0
七九,0
丽,0
luck n fuck,1
别来 装傻 逼,1
范范,0
剩下 的 果实,0
琦 音,0
陈汉基,0
马王爷,0
克拉克,0
涛 西 翡翠,0
健熙,0
你 哥哥,0
十二,0
白目,0
从头开始,0
你 爸,0
翁森,0
俺 达,0
命运 过客,0
大 傻 逼,1
吴亦凡,0
赌圣,0
Fuck,1
小菇 凉,0
哎 呦 喂,0
颜熙,0
孤独 的 自由,0
许多年 以后,0
里昂,0
太阳 爹,0
江口,0
幸运儿,0
煌煌,0
风去 云不回,0
波涛,0
一枚 红叶,0
暖昕,0
史云鹏,0
余泉,0
皆 非,0
叽叽 叽叽,0
青年 好 本事,0
香奈尔 号 苏,0
鸿运 满堂 超市,0
平间 胜海,0
炜 航 装修 设计,0
紫檀 王,0
安乐,0
闲情逸致,0
Ng c Sb,1
吴杰,0
宣卓,0
闹儿 麻麻,0
王俊淇,0
小新,0
咿呀 范帅 锅,0
康康,0
谭裕鹏,0
平淡无奇,0
庚金带 煞,0
渣 男,1
旧年 不 在 丶,0
妈 的,1
黎泉华,0
陈子幸,0
忆初,0
天宇,0
唐 丶 先生,0
兜兜 里 没糖,0
危笑,0
干 你 酿,1
你 它 妈 的,1
温念,0
酷儿,0
刘璐,0
老欧,0
卧槽 尼玛,1
徐键,0
蔡微妮,0
庸人,0
大自然 陈松,0
金木,0
小薰,0
李 安静,0
他 MA 的 逼,1
财运 鞋业 专业 放店,0
妖晶,0
隔壁 老 刘,0
黑涩 烟斗,0
店小二 冠星,0
明明白白,0
贝儿,0
希,0
蔺 我 如昔,0
汪记 面皮,0
心肝宝贝,0
宋,0
易 拎,0
你好 春天,0
林 刘杰,0
很 杂碎,1
噢 哟,0
正 人,0
罂粟 誮 闪 二哥,0
杨 天文,0
李明,0
魏轩,0
天使 之翼,0
何 鸿达,0
先知,0
微墨 笙,0
浪兽,0
邓国良,0
阿柒 啊,0
土屋 俊 太,0
生活 僦 两字 硪 艹,1
美利 金融 岑至 专,0
黄信 荣,0
奥普 汪乐,0
北 三重 董云飞,0
吉泽茜,0
那些 无所谓 的 坚持,0
麦坤,0
成,0
向日葵,0
磊哥,0
林以琳,0
老倬,0
他妈的,1
兰,0
合肥 应急 商务 公司,0
莹莹,0
婷妹 最酷,0
你 马 的,1
操 你媽 的 傻 逼,1
呗 尼玛 蒂斯,1
傻蛋,1
彭欢,0
岁月 与 你,0
强 欧巴,0
王 职业,0
渣 男 cnm,1
广发 银行 周奕,0
晴天 下雨,0
钟景林,0
半岛 铁盒,0
干 他 妈,1
娄凯杰,0
诺言,0
谷川 英明,0
Cnm,1
霊 梦,0
津津,0
孤巷,0
信 自己,0
小马,0
傻子 爱上 骗子,0
桟 柳,0
操宾周,1
大 洋洋,0
建名,0
王健,0
涛,0
明日 之后,0
刘启,0
nenve shit,1
岁月 是 把 杀猪刀,0
红太狼,0
余生 予 你,0
恩,0
是 你 啊,0
颖颖,0
丶 楠哥,0
执者 失 之,0
吴权鹏,0
友彰姫野,0
回蒙一笑,0
民仔,0
浩儿,0
海瑞,0
小琪 精品 手表 放假 中,0
小 杨,0
曾几何时,0
启恒,0
有,0
珍珍,0
象阳,0
喧哗 的 城市 丶 空白 的 心,0
殇,0
有病 鸭,1
洪婉婷,0
梁元 德斯 曼 指纹 智能 锁,0
一 三 九十 勾圈 三凯 带 俩 尖儿,0
王永忠,0
星中 有 盛,0
白痴,1
晨光,0
超凡,0
小 心肝,0
傻 逼 了,1
干破 你 娘 老鸡,1
李晓纯,0
乄,0
林琳,0
赖志明,0
靠 赌 为生,0
咕噜 一瓢,0
好菇 凉 败给 好 闺密,0
吴 莲花,0
Amani 尼玛,1
沉沦,0
谢欣洁,0
诗恩,0
妳 的 混蛋,1
麻痹 他 开挂 了,1
操,1
苟且,0
阿豪,0
刘亚杰,0
修心,0
什么 东西,0
小时 光,0
馬 的 逼,1
我 为 自己 带盐,0
杨康,0
忘,0
蔡大仁 卓冶,0
贤,0
冰糖葫芦,0
伟少,0
捕鱼 大坑,0
大量 收分,0
蓝调,0
芷艺爸,0
随心 了然,0
毛干 妳 妈,1
青柠 微凉,0
日野枫,0
陈明勇,0
离,0
尼玛 的,1
岩出 浩 也,0
娇娇,0
陈宏豪,0
松田,0
佐藤 博文,0
山下 大辅,0
那 谁,0
乐,0
中 山西 区 昌盛 汽配城,0
韩 晴天,0
俺 参上,0
真田 风香,0
小木 沐,0
君子好逑,0
浅 陌初 心,0
落叶 随风,0
滴滴 快车 谢一彪,0
苹果 屏,0
郑炳城,0
谁 秚 俺 闯荡,0
土川,0
入镜 丶,0
玩不起 就 不要 玩 台湾 垃圾,1
风清扬,0
王 老虎,0
久昧,0
新鲜 柠檬,0
佐水 环保 江南,0
静,0
养 了 只 夏 猪猪,0
上,0
宋尚峰,0
済,0
弱握 屋,0
角田 基树,0
婷,0
鬼阳 六 斩,0
威武 崛起,0
平平安安,0
张 岂 玮,0
男装 女装 童鞋,0
坑爹 的 游戏,0
富,0
琴儿,0
过客,0
紫韵,0
李杰,0
爸爸,0
神经病,1
施主 老衲 有理 了,0
王先生,0
一本正经 的 胡闹,0
干死你,1
阿苑,0
砺,0
陶瓷 电器 装饰 材料,0
狗 逼人,1
侨,0
制 薬,0
操 鶏,1
恰到好处 的 幸福,0
盖世 垃圾,1
丢雷楼 某,1
緈 諨 爷们,0
老黄,0
潘安,0
立 石 総 司,0
美咲,0
昊哥,0
系 男 児,0
鸿 欸,0
三个 呆 婊,1
白熊,0
慵懒 的 哈士奇,0
张登元,0
陌悉,0
谜一样 的 青春,0
纮 綦,0
酒井 麻希,0
吊 你 佬 媒 你 有 本事 没 死,0
金京子,0
友纪 中山,0
印象,0
使,0
生生生 生哥,0
土屋,0
王小莹,0
兜兜 里 有 糖,0
龙 龖 龘,0
奇瑞 金融 车贷,0
时光 带走 很多,0
菲时 特,0
蜀黍,0
哈哈哈,0
猪仔,0
你 是 我 今生 不离 的 爱影,0
黄少 娥,0
四月,0
斯特劳斯,0
莫棠,0
南执,0
魏彩婕,0
阿佳,0
文哲,0
金小开,0
FUCK THIS GAME,1
刘祐瑜,0
风风雨雨,0
邓 帅哥,0
阿油,0
阿志,0
王筱微,0
陈 德兴,0
间 瀬 友里 爱,0
流年 谁 许 谁,0
如约 而 至,0
一介 俗人,0
梦想,0
上下 芬薇,0
心为 水动,0
背影,0
羚羊 鹿,0
风云,0
阿公 脚尾饭,0
哇系 呆呆,0
潮品 朋友圈 更新 有 货,0
开,0
阿拉 灯神丁,0
李润发,0
大懒猫,0
山中 飒太 山中 飒太,0
厩 舎 梦扉,0
邱丁山,0
奥迪 李东,0
海口 真 东阳 红木 小 陈,0
无处 安放 的 青春,0
阿彪 信息部,0
缘梦似 梦,0
荒,0
刘志全,0
周子,0
大 霹雳,0
玩 你 嬷 个 丑 逼,1
NMSL,1
韩冬,0
林健 榆,0
水阳 蟹苗 供销 联社 陈,0
张芝瑶,0
梦 的 方向 叫做 闯,0
萱 瑶 宝贝,0
对方 正在 输入 中,0
Mmp,1
吴靓靓,0
程仁秋,0
Fuck,1
蒋竞鸣,0
田中,0
许珈 玮,0
周周,0
未 名 莫名,0
思博,0
三 证 男人,0
干 就 完 了,0
重量级 选手,0
也许 吧,0
老实人,0
bitch game,1
咖啡 美食,0
何先森,0
刘展 彬,0
蓝月亮,0
桃花 园里 看 桃花,0
笑痕,0
低调,0
盖伦,0
王者,0
西风 瘦马,0
自律 的 人生,0
什么 鬼,0
林哲伟,0
为 你 改变 一切,0
糖 粿 铯,0
网贷 客服,0
莲香,0
林志宏,0
往事 云烟,0
买 了 否 愣,0
石新裕 一,0
刘轩,0
牌痴,0
那个 谁,0
云蒸霞蔚,0
最初,0
一路 向西,0
久保 智希,0
空心 老妖,0
不曾 亏欠,0
苍蝇拍,0
黎陌 呀,0
Fuck you bii,1
干尼瑪 的 逼,1
幸福 宝贝,0
林 金玉,0
灿烂,0
半城 月光 半城 雾,0
拥之则 安,0
柯生,0
才 让 尼玛,1
彗星,0
广积粮,0
寻找 迷途 中 的 光明,0
嘉油 惰 惰,0
大夏,0
麦 咭,0
差 导航,0
窑子,0
张庆新,0
邓 光辉,0
想 你 是 我 戒 不 掉 的 习惯,0
杜小伟,0
大 野狼,0
王动,0
李 思维,0
游智晴,0
沐 杺,0
黑胡椒,0
演员,0
最佳 男主角,0
片头曲 片尾曲,0
情初,0
艺术设计,0
玉儿,0
渥 美格 之进,0
好过,0
华少 一 性格 注定 命运,0
联系,0
菜菜,0
吕 向东,0
孤者 音乐 酒吧,0
张荣宗,0
昭荣,0
无名 可取,0
小赖叽,0
您 今天 失眠 了 吗,0
南山,0
熊大壮,0
痛瘾,0
阿月 大人,0
邹文杰,0
张宇,0
上下 分加,0
一生 一个 他,0
魏乐,0
吉吉,0
宋辉,0
郭媚 妞,0
无 Fuck 说,1
周小红,0
小齿轮,0
回忆,0
洪令雅,0
大贯 素子,0
傻小涛,0
李向,0
大瑶瑶,0
它 妈 的,1
爱丽丝 的 城林,0
草 你 妹,1
朵玫瑰,0
黄秀琴,0
坤 仔,0
花 花儿,0
伟骅,0
完美 偶像,0
解冻,0
雨轩,0
大佬,0
男人 就要 有点 枭雄 范 丶,0
伤心 的 老 男孩,0
李宇宇,0
焦明磊,0
貌似,0
不能 说 的 秘密,0
发源地 发型设计 铭 呀,0
阿强俊强,0
崎野太辅,0
我 的 小可爱,0
翁常皓,0
极品 渣 男,1
碧桂园 车振宇,0
陈小玮,0
爱 你 一生,0
林静,0
浙江 天鸿 机械 王泽文,0
洛木,0
颜 文华,0
时秋,0
赵 旭东,0
留下 句号 的 面容,0
健明,0
烟鬼,0
助垢,0
原竹,0
俊贤,0
备,0
秋秋,0
源源,0
农夫 三拳,0
半生 茶,0
李健缘,0
林清 月,0
将 広,0
宇凡 哥哥,0
陈 育碧 选 董事,0
无痕 对宝,0
兴 梠 翔,0
不 懂 学生,0
黑 泷 太郎 清江 店,0
贱者 无敌,1
霄,0
刘道 振,0
浮华 若梦,0
无乐 不欢,0
王蓝,0
阿凡,0
大,0
小梓涵,0
文政志,0
解锡凯,0
剪 咖阿伟,0
大叔,0
张 书豪,0
怪 咖 生活 嗲,0
范如方,0
时 与 光,0
钱 吧 孙先生 贷款,0
tmd,1
操鸡,1
流 年,0
吴建纬,0
次次 破产 充 你 麻痹 钱,1
村越 大畅,0
儒儒,0
老金,0
西瓜,0
天天,0
妈卖批,1
我 亦 暖 心,0
不停 转 转转 奖,0
龙腾,0
CN M,1
别 回头,0
小龙,0
fuck u casino,1
巷尾 樱开 了,0
霖霖霖,0
黄柏 恺,0
晨,0
陈伟铭,0
仇宣霖 小天鹅 洗衣机,0
路过 的 咕咕 咕,0
小侯,0
fuck it up,1
石崎彩香,0
你 大爷,1
董子 硕,0
肥西,1
失控,0
有 你 一段 徊 忆,0
嘉禾 昌融,0
Intauto SB,1
丹丹,0
十七,0
赵宝,0
小健,0
鬼 太郎,0
李媛媛,0
鲍 先生 浙江 权华 电气 有限公司,0
天之翼,0
操 你 王八蛋,1
干 你 娘 的 咧,1
豹豹,0
一无所有,0
喔 只 曷 莼啡,0
再输 曰 你 妈,1
疯子 范,0
fuckyayayaya,1
我养 了 条狗 取名 前男友,0
林启儒,0
张曜 鸿,0
吉良大辅,0
来 包辣条 任性 一下,0
青木 贵大,0
stupid bitch,1
涂治浩,0
fuck u r,1
陈俊安,0
黑马,0
暇 神,0
以和为贵,0
杭州 富阳 富鑫 广告 制作 啊 先,0
笑 了,0
百度,0
听天由命,0
许正国,0
新 汽车 教练,0
西入 爱璃羽,0
小鱼,0
起风 了,0
烂 人,1
柠檬酸 丶,0
翔 山田,0
从迩 全世界 路过,0
林小咸,0
秋野 统辉,0
承翰,0
奇,0
专打 尼玛 逼,1
小忆,0
犬 様,0
回头 的 浪子,0
流中浚,0
陈晴晴,0
阿白,0
简单 的 生活,0
如沐春风,0
繁花 周阳,0
小伙 嗷嗷 帅,0
楡 井,0
请 叫 我 智障,1
凌琳,0
付正辉,0
燐 炼,0
穆辰,0
龙马,0
罗如平,0
有 出没,0
阿惠,0
含笑 半步 癫,0
小宝 仔,0
庄明 道,0
雨,0
陈赴宁,0
王有 为,0
黎氏,0
空气,0
冷冰,0
辉煌,0
四二 不 一,0
伟大 的 渺小 智,0
忠鑫 科技,0
郁晴,0
fuck 靠,1
你 开 我 就 开,0
田,0
情感 大 拿,0
SB CPD,1
小黑,0
北初 晴,0
丸,0
磊磊,0
我非 柠檬 为何 心酸,0
冷眸,0
活 精彩,0
喜文,0
一一 无无所 所有 有,0
金猴 爷,0
楚游聚 汇程 经理,0
宾栗,0
大奥,0
我 玩命 你 随意,0
李钢,0
安娜,0
我 兜里 没糖,0
别碰 我 掉 毛,0
寂寞 永恒,0
凤凰 传说,0
苏大秀,0
碘 譡 冻结 锝 爱,0
牧马人,0
等 我 一下,0
大龙 在线,0
明镜止水,0
锐古,0
洋洋 洋洋 洋洋 洋洋 洋洋 洋洋 洋洋,0
塔寨村 村委 主任 林耀东,0
刘惠贞,0
玉兰,0
铁公鸡,0
汪 单单,0
小羽,0
谢宜芳,0
星辰,0
谢智传,0
草 尼玛,1
虎克 船长,0
脏脏,0
奇迹 会 出现,0
青衣,0
微美 造型 大鹏,0
小 怂 滚 远点,1
杨秀清,0
沈梓彤 她 爹,0
金尊玉 升级 大角鹿 黄明,0
黒 木阳登,0
大鹏,0
林 大名,0
街角 的 风铃,0
蒙牛,0
旺,0
咖艺 造型 小龙,0
阿渊,0
松前 春音,0
焕然一新,0
来日方长,0
单瑞涛,0
三清 道祖,0
操 你 妈 的,1
华人,0
関,0
靠 丶 烦人,0
遇见 妳是 莪 一世 旳 春暖花开,0
卧槽 无情,1
JACKPOT 他妈的,1
悟,0
故人,0
爱 生活,0
妳 妈,1
宗介,0
蒲 焼 太郎,0
苹果,0
时髦 的 胖纸,0
浊酒,0
宜,0
徐小瘦,0
百发百中,0
老黑,0
Sb Tr nh,1
山不转 水转,0
林律弘,0
洋气 大叔,0
李明 辉乐豪 铜门,0
程 老师,0
小土豆 儿 砸,1
微信 代替,0
不 仰望 别人 自己 亦 是 风景,0
光头 鸭,0
那些 怀念 的,0
神经病 是 我,1
维他 奶,0
奥利 奥,0
小解 同志,0
废 了,0
青蛙,0
庄雄 银,0
黑凯,0
张冰,0
啊 聪,0
加 瀬 翔,0
袁 大大,0
奋斗目标,0
泰隆 银行 刘世进,0
丿 铁甲 小宝,0
fuck 世界日报,1
我要 上千亿,0
心如海,0
永远快乐,0
希望 未来,0
郑庭隆,0
恒盛,0
渣 男 锡纸 烫,1
杨小 郎君,0
一切 随风,0
你 妈 死 了,1
九日,0
holy shit,1
绯 弾,0
鼎盛 金融,0
惹 你 贱 笑,1
韦成旭,0
逢 赌必 赢,0
测试 区 呜呜,0
最坏,0
厩 舎 専 用,0
孙瑞,0
老头子,0
炎,0
柔情,0
直面人生,0
上 地翔 寿矢,0
人生 若 如初 见,0
沙雕 网友,1
炜 小 寳,0
田东,0
程 大大,0
陈万贤,0
龙,0
孙源,0
往后 余生,0
khem fuck,1
黄浩龙,0
姚,0
花前月下,0
有志者事竟成,0
林家 陞,0
壹年 之约,0
林小姐,0
谢弘弘,0
维他命 水,0
阿德,0
不 完美,0
那些 畜生 站住,1
冰冰,0
饕餮 招商 家 没回 就 看 朋友圈,0
耶嘿 帅小伙,0
fuck 他 祖宗,1
令 和,0
赖春贵,0
文集 车美汇 汽车 美容,0
阿祖 的 发财 金,0
表面 笑哈哈 心里 草 尼玛,1
郑添财,0
中野 清隆,0
幼逼,1
西村,0
LksmnFthr Mlna Prtm,1
哑巴,0
黄佩妤,0
咔 卟 绮 诺,0
囧 囧 有神,0
四川 法拉利 之夜,0
叼 你 妈,1
低息贷款,0
操 迟浩田,1
啊 乐 灬,0
斗 TM 扯淡,1
川合晃代,0
蒋盼辉,0
薛之爱,0
颜,0
堇,0
他 马 的,1
风之子,0
韩罗晓伟,0
君为 妃 醉,0
将 就,0
章耀靖,0
潇洒,0
西山,0
戈壁 胡杨林,0
莫失 莫忘,0
只想 赢钱,0
吃 鱼 的 猫,0
刘佳霖,0
熊志,0
心宽,0
神谷,0
阿乐,0
FU CK,1
欢,0
王 大大,0
解心 宽,0
龙眼,0
安本 恒源 机械,0
池野,0
姜,0
先森,0
哌 哌,0
陈锦洲,0
选择 失忆,0
胡思乱想,0
bitch,1
操操 gM,1
云深 不知 鹿,0
义交 天下 友,0
丘比特,0
蒙蒙,0
寥 小宝,0
爱虎,0
玄,0
和,0
感恩 的 世界,0
魁星阁,0
小翊,0
一位 不 知名 的 沙雕 艺术家,1
肛门,1
果爸,0
骚周,0
昨夜 大风,0
于昆 花柱 等 的 是,0
单曲 回放,0
魔 譍,0
风云 殒,0
凉 吾,0
徐 志成,0
城里 套路 太深,0
陈霆毅,0
杨阳,0
仔,0
春秋 牧,0
Fuck Moonton,1
飞鸽,0
二 B,1
良,0
湘,0
杯莫停,0
游戏 人生,0
张法克,0
旧巷 青年,0
田代和辉,0
八神,0
社畜,0
林大尾,0
大 鲨鱼,0
孤魂,0
农夫 三拳 有点 疼,0
我 我 我 我 我 我,0
于魄 绣,0
外婆家,0
肆无忌惮,0
妳 裑 上 嘚 菋 檤 艹,1
庄哲维,0
邹升池,0
垃圾 游戏 操,1
柏 勲,0
相忘 于 江湖,0
无伤大雅 的 猥琐 是 情调,0
范,0
汐,0
沈静 萱,0
在 路上,0
文明 路店 赵盘 灵,0
臭 不要脸,1
泰斗 高野,0
贱 朕 骑 鸡,1
南辞,0
虎 太郎,0
暇 人,0
洪伟翔,0
内野 宫 芙 月,0
祈风,0
昆少,0
小飞象,0
坏人 中 的 恶棍,0
风雨 同行,0
像 我 这样 的 人,0
王子,0
铮,0
C 金猴 爷 全家,1
拉 贾斯,0
刁承钰,0
天使 的 保镖,0
维尼,0
尼玛,1
Fuck 小唐,1
亮,0
连影,0
清大 对,0
和平 饭店,0
林文程,0
茻 呰,0
尼家 拉 刮,0
菜鸟,0
小甘,0
小丑,0
FUCK,1
干死,1
美穂 姐,0
小冲,0
深仔,0
哎哟 卧槽,1
狗 逼 这么 坑,1
阿辉,0
稳住 我们 能 赢,0
折翼 流星雨,0
星火,0
乐儿,0
吃 他妈的,1
丽亜,0
饼,0
狮子座,0
喵 你 大爷,1
李 春生,0
暖风,0
陈仁达,0
鲸鱼 肚皮,0
羿霖,0
似 我,0
归来 仍 是 少年,0
明日 里 香,0
魏子杰,0
招,0
Lisa FUCK,1
单手 挽 佳人,0
苏丽萍,0
淇,0
杨帆 起航,0
是,0
卢翊祯,0
哎哟,0
空 号,0
撑伞 的 鱼,0
三拾 六,0
吴妙妙,0
柯吉元,0
今生今世 永不 放弃 今生 无缘 来世 再聚,0
小岳,0
鹏程万里,0
李韦辰,0
卧槽 天使,1
忠 与 你,0
平凡 却 不凡,0
玩 很大,0
小高,0
尼玛 逼 的,1
彦甫江,0
