0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
:/,well,that,sucks,that,Kobe,is,out,now.,he's,still,"filthy,",you,can,hate,him,all,u,want,but,if,you,dont,have,respect,for,"him,",ur,retarded,<pad>,<pad>,<pad>,<pad>
My,blue,flag,brite,nd,ya,bitch,blowing,me,like,play,bagpipes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Tripped,balls,on.lsd,bitch!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_heyshelby:,Bitch,I'm,"on,",bitch,I'm,on,my,griiind,thug,luuuuuuv,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@aaymee29,no,that's,fucking,retarded,are,you,drinking,tonight,or,not?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
why,even,get,pregnant,by,someone,that,isn't,an,never,will,be,fit,to,be,a,"dad,",smh,stupid,stupid,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ClicquotSuave,maas,mermaid,and,sharkette,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Comin,from,a,fat,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""poor","whitey""",http://t.co/3UkKeyznz8,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
They,wouldn't,let,me,use,my,old,picture,cause,my,hair,was,flawless.,The,woman,at,the,front,desk,said,I,wouldn't,have,to,"retake,",hatin',hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Baby,I,can,make,that,pussy,raaain,OFTEN.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@wodaeeex3,bitch,i,ainn,hiden,i,go,str8,to,class,my,teacher,lame,af,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@PrinceTooTrippy:,these,hoes,swear,boy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
they're,working,on,a,bill,to,prevent,retards,from,voting.,who,knew,retards,COULD,vote?,things,are,starting,to,make,sense,now.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@leek_porter21:,@_1MDot:,I,hate,a,always,wanna,smoke,but,aint,got,no,money,as,nigga/bitch,like,bye,falisha,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@David_Hunninck,all,bitches,eh.,hahah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,like,to,butt,fuck,fine,ladies.,Will,I,choke,hold,a,bitch?,Well,maybe,#55,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Wave,<pad>,or,get,Splashed,on!,#SplashGang,ya,bitch,you!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
kush,god,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@grindingdude:,#13Hours,of,hell.,Obama,flat,out,lied,to,get,reelected.,#killery,&lt;What,diff,does,it,make,now?,"Karma,",it's,a,bitch!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TorahBlaze:,@densonkeith,a,captain,save,a,hoe,just,jumped,in,the,convo,to,save,these,hoes,LLS,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_CharlieA_37,@sean_landez07,y'all's,are,all,little,punk,ass,bitches,doe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@iDntWearCondoms:,Stop,wasting,texts,on,bitches,who,ain't,tryna,fuck,u,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
YMCMB,always,get,caught,up,with,strippers.,Tyga,actually,had,a,child,with,one.,Niggas,get,rich,a,buy,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@pombuenaa,I'm,surprised,you,could,read,it,with,slits,for,eyes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Miss,you,lil,bitch,@xMASON4LIFEx,http://t.co/TqmMnmkCyN,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
these,judges,gon,tryhoe,Floyd,if,he,don't,show,out,this,last,round,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ResiDinero,we,some,hoes,bruhhh,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
LMFAOOOOOO,GAY,AS,FUCK,RT,@PubesOnFleeK:,get,these,two,faggots,off,my,TL,http://t.co/oKUMmSJEYi,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Kanye,new,video,so,bitch,made,mane.,Bruh,how,you,gone,throw,shots,a,Barrack,den,come,up,wit,Dat,shit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ClicquotSuave,my,nigga,what,her,pussy,smell,like?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@hunterbuch66,@kieffer_jason,@sbsylvester,all,u,can,pull,is,the,fucking,retard,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,sons,of,bitches,came,into,his,"chruch,",threatened,to,kill,him,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MLG_POLLUTE,I'm,gonna,tell,my,friend,not,to,buy,your,scuf,now,dumb,chink,frail,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@yaboysloth,you,pissing,in,my,trash,can,again?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Don't,play,with,my,emotions.,RT,@BJayBlast:,I,gotta,make,some,Bla$t,$plash,when,I,get,back..,That,hoe,will,have,you,gone.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dekalb,police,are,some,hoes.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JaiBrooks1,ur,brother,looks,so,queer,and,ugly,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@vickstar_isabel:,"""@kyleighhmariee:",@TezCapone:,My,type,a,bitch,"https://t.co/Bz4yBovcfl""",Lmao,yass,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@WatkinsRaequan:,This,bitch,just,blew,my,high,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,don't,trust,these,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@KevinKevmooney,@LEllerbe,when,bet,now,i,make,sure,that,bitch,is,not,involved,that's,1,thing,floyd,and,pac,can,agree,on,she,screwed,em,both,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@PS_IRuddYou:,There's,a,different,between,a,slut,and,a,bitch.,A,slut,will,sleep,with,anyone.,A,bitch,will,sleep,with,anyone.,But,y,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@iMGorgeous_HOES,I,learned,from,the,great,Asia,Torres,<pad>,take,notes,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@IdiotOlympics,@ForTheMen,fuck,her,right,in,the,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@KeyshawnSwag:",Lmfao,this,cat,started,beating,the,shit,out,of,"me""",my,nigga,finally,got,some,pussy?!?,MY,NIGGA!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Maybe,I,don't,text,you,first,because,you,read,my,messages,and,don't,respond.,k,bitch.,@NCPostGrad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_VodkaThoughts_:,"""Light",beer?,You,mean,faggot,"piss?""",-Overly,Powered,Man,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@milfmob,@yoPapi_chulo,fight,me,you,fucking,obese,niglet,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Why,you,think,all,these,niggas,end,up,with,all,these,kids?,Fucking,ugly,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Kinda,want,to,spit,my,gum,into,some,bitches,hair.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Don't,be,a,broke,hoe,hating,on,a,paid,hoe!-#PimpChampaign,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""",bitches,get,cut,off,everyday,B,"""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CallMeRenee_,<pad>,my,bad,bitch,im,logged,in,on,everybody,shit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
if,you're,only,way,of,trying,to,make,me,feel,bad,is,by,calling,me,a,fat,"bitch,","whore,",etc.,then,you,should,rethink,your,life.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Liveitupjersey:,@1SleepingGiant,@ccass357,The,only,thing,that,cunt,talked,about,was,me,crying,about,the,traffic,jam.,Knows,nothing,abou,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,hoes,be,lying,to,all,of,us,nigga,I,got,news,for,the,monogamous,niggas,yo,bitch,fucking,anonymous,niggas!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Salute,a,real,nicca,http://t.co/3fOYAYwLWS,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ZaneIsClasker,the,fuck,r,u,talking,about,I,told,u,once,and,am,going,to,tell,u,against,nigga,I,love,white,bitch,gtf,bro,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@xoxo_Nieceyy:,Lol,Imma,start,handing,out,guides,&amp;,manuals,cause,you,bitches,wanna,be,me,so,bad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Creeping,with,my,side,bitch,hope,I,don't,get,caught,cheating,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@mel0_yell0w,ain't,that,a,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ItsYOUR_man,nothin,much,cousin,touching,white,trash,wigger,wannabe,bitch,boy,dick,sucking,fucking,gay,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
NEWS,FLASH:,Obama,won,the,election,and,increase,their,numbers,in,congress.,Stop,with,the,bullshit,already,and,compromise,bitches!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,Moor,"friends,no",not,black,"friends,but",Moor,friends,said,Nigger,came,from,Nigeria.You,are,so,lost..Stop,tagging,me.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pussy,on,my,mind,-,bow,wow,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,bitch,@DaRealQuitaM,just,called,me,a,bougie,whore,tho!,ol,angry,bird!,Lmao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@cigarsNscotch:,What's,black,and,yellow,and,not,going,to,win,this,year?,WRONG!,The,answer,is,Tiger,Woods.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,glad,to,see,that,broads,are,still,into,the,"""faggot""",look,when,it,comes,to,picking,dudes.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@potpwincess,@longbongchris,she's,a,dyke,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BigggDickBandit:,You,lil,stupid,ass,bitch,i,aint,fuckin,wit,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@jayswaggkillah,Is,a,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,was,like,ima,need,you,to,write,a,statement.,Bitch,write,yourself,a,diet!,It's,always,the,old,people,trying,to,"snitch,",bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@politsoutherner,@leahmeyer49,"Yeah,",I'd,want,to,shoot,the,son,of,a,bitch,myself.,LOL,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Juicedballs:,Not,scared,to,pepper,spray,a,bitch,*Hand,gently,resting,on,fanny,pack*,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BestOfNike:,Nike,beanies,#NikePorn,http://t.co/nN4Vo90htj,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Makem,eat,my,ass,since,eating,pussy,ain't,major,nomore,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
As,a,girlfriend,I'm,NEVER,getting,close,to,my,boyfriend,friends,",",cause,they,can,be,telling,me,one,thing,",",and,telling,these,hoes,another.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,don't,chase,no,"bitches,",just,chase,my,#dreams,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@realist_iLLest:,@187XO_:,Before,I,run,from,a,niggah,I'll,lose,the,fight,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lol,life,Made,her,a,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dxpperjay:,You,assholes,know,that,referring,to,a,girl,as,"""bitch""",doesn't,make,your,dick,any,"bigger,",right?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Stop,lettin,them,messy,hoes,mess,with,your,business.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@yungxprnce:,Approach,yo,bitch,like:,http://t.co/UHMIME9psw,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Chances,make,champions,nicca,ain't,nothing,stopping,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@Hudgens_11:",Lets,get,"drunk,",get,"blowed,",spit,shit,spark,bluntsfuck,"hoes!""",Bro,white,dudes,have,no,chill.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@OG_HARM,@moetzart,@duckydynamo,look,at,this,nigger,ass,nigger,shit,right,here,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,literally,laughing,in,"shock,","amazement,",joy.,In.just,everything.,In,everything!,Pop,the,champagne,American,queers.,We,have,arrived.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Well,they,do,now,haha,RT,@laydeesweets:,I,just,think,these,bitches,are,confused.,Like,i'm,wife.,#TheyAintKnow?!,Lol,@VivaLAJuicyy69,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
U,see,a,super,bad,bitch,in,the,club,with,a,nigga,that,u,just,can't,understand,how,he,got,her,99%,chance,he,meet,her,at,#happyhour,<pad>,<pad>,<pad>,<pad>,<pad>
Lou,is,such,a,lil,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,hoes,pickin,and,choosin..,that's,why,these,niggas,stickin,and,movin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Daiya,Nagore,gets,her,pussy,fucked,and,sucks,cock,forpleasure.,http://t.co/7a44FXx8Oy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Holders,Justice,Department,Isnt,Interested,in,the,Facts,in,#Ferguson,http://t.co/7vH4tyPMht,These,race,hustling,bitches,are,DISGRACEFUL.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@JulesDanesy,Cowboys,fans,are,cunts?,Stop,the,presses!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,say,she,can,do,that,same,thing,as,5,bitches,",",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
