0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
You,wanna,hot,body,You,wanna,Bugatti,You,wanna,Maserati,You,better,rob,a,bank,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Melo,should've,got,the,bitch,for,the,east,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Somebody,tell,these,pussy,niggas,I,got,em,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@greco_joel:,Me:,let's,try,a,2nd,attempt,of,my,first,day,of,work,The,cold:,haha,yeah,right,I,fucked,your,car,and,your,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,could,fuck,my,bitch,",",lemme,fuck,yo,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@AustinG1135,I,do,not,like,talking,to,you,faggot,and,I,did,but,in,a,nicely,way,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@rellyOnSMASH:,that,shoot,em,up,shit,is,cool,but,gimme,some,shit,i,can,play,in,front,of,bitches,my,nigga.gimme,some,jiggy,shit,i,ca,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
There,are,girls.,There,are,women.,There,are,ladies.,And,there,are,bitches.,You,"ma'am,",is,a,beeeitch.,A,dumb,ass,bitch,hahaha.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#TrayvonMartin,referred,to,Zimmerman,as,a,"""creepy",ass,"cracker"".",Racist,thug.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@YoureGayIf:,.@1227jarred,Shut,"up,",faggot.Set,himself,up,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@odlew11:,Who,clothes,in,the,dryer?,I'm,tryna,dry,my,clothesthrow,them,hoes,out,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ockfromdablock:,I'd,go,crazy,if,these,animals,like,them,grabbed,my,mama,like,that.,I,ain't,going,out,like,no,bitch,http://t.co/sulNMnC,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,bitch,is,crying,http://t.co/Js8uldDzNl,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LadyVodkax,we're,talking,about,fucking,you,right,in,the,pussy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Nigga,payback's,a,bitch..!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,mentionstl,moving,fast,af,sorry,if,I'm,flooding,yo,shit,I'm,lowkey,tryna,get,off,this,hoe,for,yall,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Pussies,only,pussy.an,every,women,got,one.so,u,gotta,have,more,than,that,ladies,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ohhshedopee:,I,won't,love,"you,",I,can't,love,you,Unless,that,pussy,got,some,super,powers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Stuck,up,serious,bitches,are,possibly,the,worst,type,of,girls.,Ever.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Aloha,bitches!,27,minutes,before,I,caught,a,32ft,#greatwhite,#okaysomaybeimlying,#butiwasfishing,http://t.co/N86Ew3zhep,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@no_way_hoesaaay:,Bro,my,birds,stay,having,sex,",",it's,on,a,daily,now.he,said,"""look",ma,no,"hands""",http://t.co/rCKxYnWtvX,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,ppl,"expect,",august,aslina,is,a,nig,from,New,Orleans,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Mayweather,is,a,pussy,hes,only,winning,cus,he,picks,his,fight,and,he,picks,the,nobody,fighters,.,#fightPacquiao,@FloydMayweather,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
New,boss,said,my,buttons,on,my,shirt,can't,be,white.,So,I,colored,them,hoes,with,a,sharpie,glossy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Too,many,chicks,trying,be,wavey,bitches,be,yourself,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BradMich4Real,thats,shit,gon,be,the,death,of,these,hoes.ion,like,it.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hoes,thnk,they,"""won""",when,the,nigga,thats,ridin,the,fence,start,givin,them,a,lil,attention...,what,u,won,hoe?,A,wishywashy,ass,nigga?,Oh.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ClicquotSuave:,Perfect,"vision....Me,",my,"niggs,",mas,"hoes,",mas,"clicquot,",mas,dom,"p,",mas,"moet,","""my",type,of,"party""",blasting,out,a,Cali,condo,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LariDodi:,Ur,a,lil,bitch,if,you,don't,have,your,read,receipt,on,#Shady,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Wavvvy__:,Gucci,Mane,locked,up,rn,and,u,want,to,talk,about,our,relationship,status,rn,bitch,shut,up,we,gotta,free,this,nigga,first,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@broneadams,yo,bitch,stay,lookin,like,a,clown,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hate,when,I'm,in,a,girl,city,call,her,then,she,call,back,after,I'm,on,the,plane,bitch,FOH,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
MURDER,HER,RT,@RepMyCityX:,When,u,fuck,with,crazy,bitches,shit,like,this,happens,:(,Feel,bad,for,ol,boy,http://t.co/IjacWo6OB8,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Niggas,fall,in,love,with,an,EVIL,bitch,and,turn,they,back,on,they,friends...,Its,Cool,Tho.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fight,me,RT,@rob_b1991:,0,cuz,they're,trash,RT,@Markie__Marc:,How,many,50-cent,corn,dogs,did,you,order,today?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BlakkHoodie_562,always,eatin,good,wit,my,"niggah,",and,good,lookin,on,the,cd,my,boy,got,some,heat,now,i,can,bump,some,bangers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@lildurk_:,No,time,to,play,wit,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@TheChicagoBaker,@stopbeingfamous,@RaniaKhalek,do,birds,have,a,72%,out,of,wedlock,rate?,is,it,white,fathers,that,are,running,away?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_lex_lloyd:,Y'all,bitches,be,like,16,looking,25,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FenkellPayroll:,Ppl,quick,2,bitch,about,what,somebody,ain't,did,for,em,when,9,times,outta,10,they,ain't,did,shit,for,that,person,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,kid,looks,like,a,retard,when,he,tries,hiding,his,phone...,so,obvious,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@That1guyJeff,bitch,please.,Not,gonna,happen.,Nope.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@bigdawgsergio:,Run,up,on,a,nigga,get,to,squeezing,hoe,hahaa,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WyattNuckels,*thought,retard,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
life,is,ya,professor,better,know,that,bitch,is,gone,test,ya,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Oskzilla,@yaseenxkahn,sleep,niggah!,Lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@corey_emanuel,bet..,Pay,back,is,a,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
raaa,bitch,raaa,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@jjauthor:,US,ghettos-driven,by,liberal,ideology;,forged,by,unionsbankrupted,by,self-serving,Dems,catering,to,parasites!#tcot,http://,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CharlesLaCross:,Gator,needs,his,GAT,punk,ass,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ThatSlutAdrian,bring,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
In,class,still,drunk,from,last,night,and,this,broad,is,doing,a,presentation,on,"Chipotle,",bitch,can,I,live,#tease,#feedme,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@YGJOHNSTON,it's,always,a,white,bitch,doing,something,OP,lol,like,they,give,zero,fucks,when,it,comes,to,dick,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Can,i,bring,another,bitch,or,nah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pussy,is,a,joke,you,can,either,get,it,or,not,get,it.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TheOnlyReed:,IDC,what,phone,u,"got,",lol,silly,nigger,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Bad,bitches,in,dirty,ass,houses,&lt;&lt;&lt;,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RepGutierrez,You,are,full,of,it!,These,so,called,children,are,not,children.,They,are,illegal,border,jumpers,MS!#,gang,members.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Awk.,U,don't,like,your,own,nephew,/,cousins,bc,our,race..,LMAO,broke,ugly,bitches,fuck,them,we,don't,need,them,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
The,price,is,"wrong,",bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@AsvpRvchel,@kittty_jpg,@nosfiend215,nah,im,forreal,both,of,yall,pussies,smell,like,some,dried,up,crusty,fish,guts,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_BucketsMcnasty:,U,bitches,boring,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kathleenparker,of,the,washington,post,to,call,the,President,ignorant,I,ask,you,racist,",angry",",bitter,",bitch,look,in,the,mirror!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Korrect973,don't,pay,dem,bitches,and,they,dirty,ass,chucks,no,mind,bro,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,bitch,keep,looking,is,she,choosing,me,or,nah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@moodym0lly,back,Atcha,bitch!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_Maniac_Mind_,@Marcfoor4,stfu,with,that,what,I'm,gonna,do,and,just,fuck,oh,pussy,ads,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@jakiekoelewijn,nigga,who's,bitch,u,fucking,cracker,get,your,gay,ass,out,my,mentions.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Mr_Dam0n:,Denial,is,a,bitch,#youresilly,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@KingUlyssesIV:,These,bitches,aint,shitpussy,is,my,greatest,vice,I,love,smokin,"weed,",i,hate,advice,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Wait,a,min,you,nigga,bitch!,Lol,RT,@WILLIEP252:,#FuckTheSteelers,#HTTR,I,don't,give,a,damn,if,it,(cont),http://t.co/9VemNXDuQL,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Woody_AFC:,@MANIAC3X,@_WhitePonyJr_,lmaoooo,what,a,bunch,of,fags,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@WomensHumor:,Monday,was,SUCH,a,bitch,today.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Yeah,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Bossman_Carl,lmaooo,naw,nigga,imma,stay,right,in,your,mentions,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Real_Liam_Payne,be,a,pussy,http://t.co/ttzsxBtS74,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Sounded,like,a,bitch,but,whatever,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,a,shoulda,coulda,woulda,ass,niggah,Ima,wish,a,niggah,would,ona,hood,ass,niggah,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,had,a,date,wit,Irene,nd,that,bitch,stood,me,up,matter,of,fact,she,stood,da,whole,city,up,thanx,you,fucking,Cunt,Irene,up,ur,ass,no,grease,<pad>,<pad>,<pad>,<pad>
Same,people,bitchin,about,jetpacks,and,shit,in,AW,are,counting,down,the,days,until,it,comes,out,buncha,fags.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,would,commit,the,rest,of,my,gay,life,to,being,a,complete,100%,submissive,bottom,if,I,could,be,Zac,Efron's,bitch.,#NoShame,#gayboyproblems,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Disgusting,@ToneDaGawd:,GTFOHHHHH,RT,@hiitaylorblake:,Mom,just,bought,me,a,pet,nigger,http://t.co/xEJ8Yv16MN,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@hayybacon:,@phizzyph0:,If,she,got,the,Chipotle,"Plug,",Cuff,that,hoe,#TwitterlessAlex,@vngelinaa_,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
She,bet,not,put,me,on,her,gram,I,got,bitches,on,the,gram,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@hannahtherapper,@yunglust,so,when,a,certain,season,comes,around,it's,time,to,be,a,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Bigchapo_4cH:,"#Merched""@_100d:",Smoke,wit,a,bitch,in,Nap,and,let,her,play,music,I,bet,100,she,turn,on,boosie,or,some,slow,shit,"""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@mzkimberz,I,called,you,hoe,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
A,bf,and,gf,are,suppose,to,laugh,at,these,hoes,together.,A,guy,should,never,have,these,hoes,laughing,at,his,girl,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,bitches,ain't,shit,I,forgot,to,mention,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@SouthPark:,If,you,want,to,buy,"anything,",you,just,talk,to,the,bottom,bitch,and,then,the,bottom,bitch,talks,to,me,Do,you,know,what,I,am,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#bad,#ass,#local,#bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
