0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
RT,@MackLovin_:,"Ctfu,",nigga's,only,call,you,a,bitch,when,you,speaking,the,truth,about,em,or,they,don't,get,they,way,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Well,dayum,RT,@Tristine214:,I,seen,you,bitches,knocking,censor,tags,off,your,clothes,on,your,patio,with,hammers,http://t.co/tWE3VY0Bk5,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Moisessp14:,Look,at,u,now,u,pregnant,stupid,bitch,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@NoBeeetch:,@Ugh_Sickoe,@thuggchelseaa,aye,bitch,http://t.co/7NIebl9xQr,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Iv,decided,to,grow,my,"hair,",i,aint,braiding,it,tho...straight,curls,out,dis,bitch,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@reshell_:,Keshun,be,like,it,aint,nothing,to,cut,that,bitch,nawl,it,aint,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dilemma617:,Your,iPad,raised,your,kid,to,be,a,giant,pussy.,Good,job.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That,was,deep..,like,yo,mommas,pussy,deep.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@NatexHate:,Fuck,that,cock,sucker,hulk,hogan,put,him,in,camel,clutch,fuck,his,ass,make,him,humble,#bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
That,was,almost,10,years,ago.,I,gave,ALL,them,bitches,away.,or,they,were,stolen.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pure,trash,http://t.co/A2RbVEBeg1,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WeBeatBitches,thats,"trash,",its,ot?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Eat,so,much,pussy,that,my,mustache,pink,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@valonfox13,not,no,but,hell,"no,",when,blk.,stop,sayin,nigger,I,"will,",what,they,can,have,I,can,have.,this,is,america,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#JesusChrist,was,STRAIGHT,That's,why,the,#faggots,killed,him.,#PERIOD,#SonOfGod,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@dish_answers,You,gots,da,BET,and,da,MSNBC,wit,dat,colored,reverend,who,only,listen,to,coloreds.,What,else,I,missing?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
my,flow,sicker,then,then,the,bitch,magic,Johnson,was,lickin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Just,wait.,The,day,i,get,off,probation.,You,know,this,bitch,is,gonna,be,on,the,"moon,",and,im,not,gonna,come,back,to,Earth,for,a,while.,<pad>,<pad>,<pad>,<pad>
@mitch_krebs14,@Gnarles_Charles,I,am,that,queer,gnarles,Charles,and,no,it,wasn't,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
A,nicca,is,hungry,as,hell,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@JETzLyfe412:,Started,off,wit,nuttin,I,was,"hungry,",now,I,got,a,couple,niggas,bitches,who,want,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fucking,redneck,queers,and,their,game,invites,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@UNCLERUCKUS_BD:,Being,a,nigger,isn't,a,color,it's,a,state,of,mind,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,only,bring,up,lat,name,to,the,hoes,I,know,with,kids,because,they,need,to,know,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""You",took,our,land,so,you,could,make,each,other,retarded,in,DIAPERS?,Sure..use,our,"image..cool..""",#redskins,#NFL,#concussion,#jokes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@kiela_g_3,Alright,fag,what,about,this?,http://t.co/5ht61NmjJ3,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@_Andrizzy_,aw,drake,"is,",do,you,sit,in,the,corner,and,cry,when,you,listen,to,him?,"lmfao,",pussy,dick,"rider,",how,drakes,cock,taste,faggot.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pussy,ass,bitches,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@EdgarGuillenjr:,Lol,good,now,I,got,them,nasty,rednecks,off,my,back,I,can,take,care,of,business,@BlakeAnderson21,@Dalton_ryann,he,serious,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Only,we,would,cut,our,best,tight,end,and,resign,a,trash,nigga,who,can't,make,a,play,to,save,his,life,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Z_M_G_,wow.,I,love,how,you,called,yourself,a,"slut,",but,no,really.,You,wouldn't,ever,cheat,on,a,"girl,",bitches,are,so,dumb.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,hope,i,trip,and,fall,into,some,"pussy,",tunechi,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@soundtracktoKy,these,hoe,ass,niggas,ain't,get,nobody,in,free,agency.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
TRUST,ME,when,I,say,that,#JesusChrist,would,be,KILLING,#faggots,if,he,came,back,to,life,in,today's,day,and,age,#Spartacus,#Rome,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@hmianturner:,so,yeah,@Tronkitty,is,the,fucking,best,and,I,would,really,hate,living,if,I,didn't,know,her.,My,bad,bitch,appreciation,pos,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,barber,not,bein,able,to,cut,my,hair,yesterday,really,prevented,me,from,goin,to,the,club,and,gettin,mad,bitches,b,he,owe,me,3,free,cuts,<pad>,<pad>,<pad>,<pad>
Boozer,so,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,XXX,triple,x,rated,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
So,I,figure,out,why,I've,been,a,bitch,lately.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,a,lady,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,had,wack,dick,until,I,started,messing,with,white,hoes.,They,stuck,aroundlet,a,young,goon,practice,on,em.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@blessedarti:,Y'all,claim,you,want,a,goodloyal,girl,but,keep,messing,with,hoes,like,I'm,confused,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Dont,you,talk,when,im,"talking,",you,better,mute,it,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CapoDaAssHole,I,fuck,with,Takeoff,nigga,get,on,the,bitch,and,just,snap,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@boburnham:,In,the,"future,",gay,culture,will,be,considered,cool,by,America's,teens,and,instead,of,wiggers,there,will,be,straggots.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TaeFrmUTW:,It's,UTW,over,here,bitch,but,a,lot,of,shit,be,going,Down,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Even,the,young,kardashians,are,hoes,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@Poffalicious:",Andrewbryant:,Poff,has,double,vision,after,2,beers,Poff:,.,Double,pussy,"""",smh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@b_shiznitt,wanted,me,to,let,everyone,know,he,downloaded,the,whole,Acoustic,Justin,Bieber,album,#fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Huntermoore,nigger!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@mimiswagnotes,You,are,an,ignorant,cunt.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@akaYankeee,bitch,probably,deserved,it,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What,time,jamboree,start,Thursday.,So,I,ca,smile,for,the,ugly,hoes.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TeGustaaa:,If,you,suppose,to,be,a,"man,",dont,be,a,bitch.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FemsHaveBallz:,LOL,at,my,mentions,Liberal1:,you're,a,racist,bitch,Liberal2:,yeah,kill,all,whites,(Liberal1,is,white),Liberal1:,Not,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,always,wanted,a,bull,dog,them,hoes,clean,fuck,a,pit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Karma,is,a,bitch,and,usually,comes,around,and,goes,around,right?,Or,do,some,people,just,always,catch,the,lucky,breaks?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TheVoiceOfMiami,I,don't,work,for,pussy...,+,the,code,of,a,real,man,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RyanTravers1,I,"lied,",it,hurt,like,a,"bitch,",and,it,bruises,your,arm.,I,would,suggest,you,don't,do,it,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MrMooncricket,@AtBlackface,@UncleUnco,@BobbyBotsods,@FuckTheMallcops,@RacistNegro69,ugly,gay,nigga,bitch,fucking,peace,of,shit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I'm,about,to,get,this,bitch,a,cell,mate,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
White,bitches,be,lovin,da,colored,men,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Is,there,a,website,that,delivers,expensive,"wine,",cigars,and,big,booty,hoes,to,my,door,step?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@itsDonLeach:,You're,still,a,pussy,@BarackObama,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
These,hoes,is,lost,RT,@Dkellz34:,@1Bcarter,hahaha,how,much,you,wanna,bet,she,don't,get,the,job,lmao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Pusha_TeeWat:,Niggas,fight,in,the,NBA,and,they're,called,"""ghetto""",&amp;,"""don't",know,how,to,"act""",but,there's,a,brawl,in,NASCAR,and,nobody,sa,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
What's,that,makeup,called,on,your,cheeks?,I,call,it,bitch,spots,lmao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Why,these,hoes,always,tryna,be,Bitches?,Don't,they,know,that,hoes,can't,be,bitches..,cause,they,hoes!,@yuckhalin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
If,you,know,a,guy,has,a,newborn,baby,why,the,fuck,are,you,trying,to,talk,to,him?,Desperate,ass,hoe,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@MarianCristinax,you,a,fag,b,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Dino_FooL:,Y'all,ever,just,been,having,a,normal,day,and,your,mind,plays,a,horrible,trick,on,you,and,give,you,a,whiff,of,some,good,pussy,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@hodgeasia:,All,the,bitches,who,called,me,a,hoe,in,high,school,got,like,2-3,kids,now..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,don't,buy,pussy,cuz,it's,free,bitch,I,buy,lacs!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LaquishaBae:,Racist,white,cops,arresting,blacks,again.,Can't,wait,till,black,cops,arrest,whities,then,hear,them,bitch.,#Fastfoodstrike,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@SteveStfler:,"""Smoking",weed,is,so,"unattractive""",Haha,I,was,trying,to,get,high,bitch,I'm,not,trying,to,turn,you,on.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,just,her,friend,im,the,niggah,she,wanna,fuck,wit,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@toujoours:,could,never,kiss,up,to,a,bitch,or,follow,up,being,someone.,not,my,cup,of,tea,",",you,hoes,look,foolish,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@THERACISTDOCTOR,One,less,little,nigger,that,would,grow,up,into,a,big,nigger.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@jqualley_,@_BeautifulKeezy,bitch,YESSSSS,I,make,girls,mad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FillWerrell:,That,son,of,a,bitch,moment,when,you're,walking,around,the,house,with,socks,on,and,step,on,a,random,wet,spot.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@garcialaura_,lol,my,"bad,",I,forgot,that,hoe,made,ya,sad,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@clurfogarty:,All,Babies,are,born,hipsters,because,they,come,out,of,the,hospital,in,beanies.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ExquiZiteBeauty:,RT,@iDocLyfe:,Gave,her,that,"""move",it,lil,"nigger""",push,smh..,http://t.co/eYbWLVukim,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@shefeelsD_Payne,hell,naw,he,ain't,he,the,star,of,that,team,lol,but,I'm,sure,that,white,honkey,called,him,a,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"hi,",i,am,neither,"dumb,",nor,a,bitch.,im,pretty,smart,and,am,one,of,the,most,genuinely,nice,people,i've,ever,met.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""My",grandma,used,to,call,me,a,porch,monkey,all,the,time.,Come,to,think,of,it,she,did,refer,to,a,broken,bottle,as,a,nigger,"knife""",<pad>,<pad>,<pad>,<pad>,<pad>
Smhits,not,bitches,its,BITCH,ASS,NIGGAHS,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,could,NEVER,bring,myself,to,fw,a,bitch,or,nigga,that,wears,EVERYBODY,else,shit,like,um,no,YOUR,BROKE,&amp;,bummy,ya,fuccing,boof,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@EdgarGuillenjr,your,a,punk,pussy,ass,bitch!,Dude,you,don't,have,the,balls,to,fight,all,you,wanna,do,is,wanna,hit,girls,your,a,fuckin,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,bitch,hole,you,never,text,me,back....,Can,you,guess,who,this,is...,<pad>,Haha,i,never,text,anyone,back,my,bad,http://t.co/f4CsTdQGEc,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Cant,wait,to,humble,these,niggas,in,the,playoffs,again.,Until,"then,",good,job,hoes,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@b0ssladyRe,go,to,sleep,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It,ain't,nothing,like,chasing,money,cause,you,have,a,"purpose,",but,chasing,these,hoes,for,what?,*Vice,Versa*,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@A_Mitchellll13:,My,bestfriend,got,jumped,by,like,6-7,dudes,n,ur,upset,u,have,to,pay,fines.?,-__________-,gtfo,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@UnicornCowboy:,@UglyNi99ah,pepsi,and,cheerios,smashin,on,these,hoes,got,me,blue,in,the,taco,bae,thinks,of,me,flaco,errybody,frontin,jus,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Happy,Birthday,to,this,fag!,@OliviaLuu3,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
If,someone,is,part,of,'James,X',then,he's,a,white,trash,cultist.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Literally,just,got,shit,on,by,a,seagull...,You're,gonna,fuckin,die,bird,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Let,a,bitch,be,a,bitch,n,a,hoe,be,a,hoe!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ErikCochrane:,@tonydecola,my,nig,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
