0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Only,faggots,use,white,ds's,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@jdickerson,@ScottPelley,@bobschieffer,all,racist,nTx,trash,w,@NorahODonnell,all,hate,to,see,this,particular,man,in,WH,n,not,the,"""Butler""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Faggot,ass,bitch,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
the,receptionist,im,always,forced,to,talk,to,is,such,a,racist,cunt.,i,called,her,for,an,error,and,she,said,she'll,call,me.,40,mins.,nothing.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Alicia112794,So,basically,you,like,the,background,"music,",fag.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Walmart,fuck,your,store,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Same,reason,u,look,like,anthony,davis,with,them,"eyebrows""@RyanH_Slick:",Why,the,fuck,do,niggers,act,so,different,when,girls,are,"around?:-S""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@amour_tajiana:,Only,fuck,niggas,would,wanna,continue,to,mess,with,these,messy,ass,bitches,vs.,somebody,who,HAS,been,down,for,them,all,a,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
This,time,a,night,dark,skin,niggas,really,turn,into,lightskin,niggas,I,swear,I,seen,a,darkie,try,buying,Starbucks,3mins,ago,but,they,closed,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
No.,Its,wrong,to,try,to,change,#faggots,There,is,no,"""therapy""",so,#tcot,should,understand,and,sympathize,like,they,are,#retards,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Huntermoore,happy,cuz,I,woke,up,white,and,not,a,nigger!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Herfarm,Move,out,of,our,country,teabaggers!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Fugazi3011,"""leave",you,beaner,"retard""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@obeyyreggie:,stfu,hoe,RT,@tedddydgaf:,"""I'm",proud,to,be,African,"American""",-,Proud,African,American,"""I'm",proud,to,be,"white""",-,Racist,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,hate,when,white,trash,try,to,act,like,they're,my,equal.,It,only,makes,it,that,much,clearer,how,white,trash,they,are.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lol,you're,a,cunt,liar,and,I,hope,you,drop,dead,k,:-),<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ttevy_8:,i,want,affection,24/7,but,i,also,want,to,be,left,alone,24/7.,do,you,see,the,issue,here?fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Funniest,yt,comment,I,ever,received,was,"""Niggers",gonna,nig,"*shrugs*""",..,lmao,racist,muthafucka,caught,me,off,guard,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
looking,like,a,hillbilly,and,not,matching,is,what,I,do,best,goodnight,losers,http://t.co/caGHBLKAXQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RIPvuhsace:,I,hate,taking,a,shit,at,public,places,bc,i,feel,like,a,faggot,when,im,placing,the,toilet,paper,on,the,toilet,seat,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CharleeRedz13,your,gay,"stfu,",dumb,monkey,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@whiteangelss84,y,dont,u,end,us,monkeys,then?,U,hate,us,because,were,better,than,crackersI,love,it.,Deep,down,u,know,weve,done,nothin,2,u,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ToyaMiani:,The,reason,you,called,Jesus,a,monkey,is,because,you,knew,he,was,not,your,color,#Farrakhan#TheTime,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Maxwell_Larsen,your,a,cunt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dirtyskimask:,Lmaooo,Friday,After,Next?,@1stName_Bravo:,You,like,that,yo,son's,a,fag?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@CHARLESBARRKLEY,hey,Sir,house,"nigger,",uncle,tom,aren't,you,from,grand,ole,"Mississippi,",I,rest,my,case!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Seymor_Buccs:,"Man,",most,of,you,coons,couldn't,jus,up,in,quit,yo,"job,",if,you,found,out,ya,boss,"racist,",so,shut,tha,fucc,up.,Niggas,love,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,hate,all,these,industry,fags.,I,hope,they,all,get,the,Nigerian,Summer,Flu,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#VinitaHegwood,can,get,a,job,at,the,naacp.,Or,as,The,AG.,I,hear,they,like,"""diversity",and,"tolerance"".",As,long,as,you,ain't,a,cracker,#tcot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Lakers,are,trash,right,now.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Can't,take,u,coons,nowhereI,mean,nowhere,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Wassup,wit,all,these,fucc,niccas,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MANIAC3X:,@Buckm00se,I'd,rather,be,from,a,rancho,then,live,in,ghetto,ass,urban,areas,with,niggers,and,nigger,impersonators.,Adopting,ni,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@maggie_burdis,@nickgoldapp,lmao,dude,you,are,probably,the,biggest,fag,in,nebraska,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You're,just,another,nigguh.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
White,trash,okies,don't,count,as,real,white,people.,To,count,as,a,white,person,you,have,to,count,a,person.,Okies,aren't,people.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@seansteiger31,@,me,then,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@VinniePolitan,kill,the,coons!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@michaeldbirch,What,else,do,you,expect,from,that,nigger,lover?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""@bigbootybishopp:",@white_thunduh,lassen,cc,",",the,coach,wants,"me""",i,feel,it,youll,get,more,my,nig,no,doubt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It,happens,AGAIN!,Black,pack,beats,"""whitey.""",This,should,make,national,news.,http://t.co/izKoA2Xb,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Soetoro/Obama,is,moving,the,country,#Forward,w/,his,vision.,His,vision,is,to,downsize,our,'oppressive',country,and,get,even,w/,whitey.,#War,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,can't,owe,me,shit,ion,trust,niccas,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Next,time,u,gone,call,a,darky,a,nicca..call,dat,coon,a,jungle,bunny#Boondocks,P.S.,I.,http://t.co/ug647wUIE4,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Just,watched,the,scene,in,zero,dark,thirty,where,they,pop,Osama's,bitch,ass,#U,#S,#A,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@alicia_688:,You,aint,special,niglet,RT,@Vice504fly:,When,I'm,chilling,wit,Greg,ppl,walk,up,to,me,to,ask,me,to,take,picshatin,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TopBlokeBill:,Are,you,Justin,Beiber?,Because,your,a,Fucken,gay,cunt,@Arii_nV,http://t.co/pgHISyDEyB,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@InfidelAlie,that,should,read,suck,on,my,bacon,encrusted,middle,finger,Muslim,twats,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@NoChillPaz:,White,kids,favorite,activities,1.,Calling,people,"""niggers""",on,Xbox,2.fucking,their,pet,3.,Shooting,up,their,school,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@RevolutionUK_,Jesus,I,would,love,to,do,that,and,more,to,those,muzzie,"torturers,",fucking,animal,savages,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@luvvida,You're,right..,I,be,around,my,nig..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Soon,@fuckeveryword,will,be,to,"""Fuck","Backtrack""",and,I,can't,wait,because,fuck,those,faggots.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
His,big,ass,"smile,",his,eyes,is,chink.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@coughlan616,Youre,racist,against,white,people,whigger.,Anti-Racist,is,a,codeword,for,anti-white.,Anti-zionist,is,a,codeword,for,antisemite.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Is,there,a,full,moon,out?,#CrazyAssholes,out,in,full,force,and,I'm,not,talking,about,muzzies,or,liberals,And,I'm,in,the,mood,to,oblige.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Only,word,I,can,understand,on,#BlackJesus,is,"""nigger"".",Heavily,disappointed,in,this,show.,AaronMacgruder,stuff,"blows,",IMO.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@AlfanoLisa:,@Chris_1791,@MariaChappelleN,Gee,isn't,cracker,a,racist,term?,So,tired,of,these,race,baiters.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,"""@_ThatGAPeach:alla",my,niggas,hot,boys,",",so,don't,bring,no,ice,in,this,bitch,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
this,guy,is,the,biggest,faggot,omfg,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,do,da,flow,in,a,temple,today,fo,nuttin.,And,dat,Jew,wit,the,funky,hair,tell,me,I,subhuman.,He,tell,me,I,ain't,no,mo,human,den,a,monkey,<pad>,<pad>,<pad>
you're,all,niggers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,need,to,chat,with,@SpaceJam_Teeg,.,Where,dat,nicca,at?,Lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Hunglikerobby_,that,was,so,gay.,And,I,was,tanning,bitch.,Juvie,made,me,white,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@dxpperjay:,You,assholes,know,that,referring,to,a,girl,as,"""bitch""",doesn't,make,your,dick,any,"bigger,",right?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Liberty,and,justice,for,all,RT,@ThatAngryNigga,Go,get,me,a,sandwich,nigger,or,I'll,kill,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Stu,a,rape,faced,faggot,man,I'm,sick,of,this,nigga,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@YABOYLILB:,If,I,ride,up,to,your,bitch,in,these,then.,homie,consider,yourself,a,single,nigga.,http://t.co/dTJY9RHtdF,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Hey.,@BarackObama.,Don't,be,like,a,stupid,white,bitch,in,some,horror,movie,asks,#America,to,hide,from,#ISIS,behind,some,chainsaws.,"M,kay?",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@AtBlackface,@MrMooncricket,@UncleUnco,@BobbyBotsods,@FuckTheMallcops,@RacistNegro69,ape?,Fuck,u,broke,ass,racist,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
do,you,think,all,the,rice,fags,are,at,McDonald's?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
The,@GOP,elite,call,conservatives,"""our","niggers""",behind,closed,doors.,#tcot,#teaparty,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@BGALLY17,so,ur,faggot,teammate,@BrandonPrust8,hits,someone,late,like,that,and,U,say,he's,yapping,and,"yelling,",u,guys,def,69,in,the,room,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
No,police,department,that,hires,"gypsies,","half-breeds,",and,nigglets,should,be,trusted.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Versanche,only,faggots,drive,stick,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@feverspell,@NYRKelsMads,I'll,do,it!,@1dgroupiegossip,In,the,"UK,","""Fag""",means,cigarette,and,a,"""faggot""",is,a,bundle,of,"sticks,",you,homo.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
If,yer,gonna,continue,to,be,a,contrarian,bitch.,go,die,then.,I've,no,time,for,such,trifling!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Al,noooo,..,Too,late,fuckin,faggot,!,Lmao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@DefendWallSt:,Tell,me,how,you,really,feel.,RT,@1SleepingGiant:,those,little,#ISIS,faggots,usually,have,bags,over,their,heads,anyway.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
EDA!,The,2,queers,at,AA!,lol,@Vbomb20,@GDuenez,http://t.co/GzzrZjvVlV,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Leslieeeixta:,Bdubs,is,packed,with,beaners,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ShawnIrwin9,okay,closet,fag,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@asshole_king,oh,no.,They,drafted,that,gay,ass,that,come,out,on,TV?,Well,u,welcome,to,Redskins,nation.,No,queers,just,a,lot,of,niggers.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,never,had,any,friends,the,entire,time,I,lived,in,#Virginia.,No,one,was,cool,to,me.,I,hope,those,white,trash,Southerners,all,die.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
niggas,ain't,playin,a,gram,of,defense,man,George,need,to,tell,these,bitch,ass,niggas,man,up,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ChandailBailey,@SteeZeyFLOW,@HunturPls,you,need,to,accept,the,fact,that,you're,both,hipster,faggots.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Fucking,redneck,queers,and,their,game,invites,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
bitch,kill,"yoself,",go,on,to,the,bathroom,and,eat,the,pills,"bitch,",all,of,em,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,like,them,bitch,niggas.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#DTLA,is,trash,because,of,non-Europeans,are,allowed,to,live,there.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""ayo",i,even,kill,handicapped,and,crippled,bitches/look,at,my,scalp,real,close,and,you'll,see,triple,"sixes""",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RihannaHasAids:,aight,game,over.,dykes,had,to,ruin,it,http://t.co/o0CAn6gb1p,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
one,day,im,like,harry,styles,is,so,hot,the,next,day,is,who,tf,is,this,faggot,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
